DT_YEAR_COLLISION,DT_MONTH_COLLISION,DT_TIME,CD_NIS,TX_RGN_COLLISION_FR,TX_RGN_COLLISION_NL,TX_PROV_COLLISION_FR,TX_PROV_COLLISION_NL,TX_MUNTY_COLLISION_FR,TX_MUNTY_COLLISION_NL,MS_X_COORD,MS_Y_COORD,CD_CROSSWAY,TX_CROSSWAY_FR,TX_CROSSWAY_NL,CD_WEATHER,TX_WEATHER_FR,TX_WEATHER_NL,CD_ROAD_CONDITION,TX_ROAD_CONDITION_FR,TX_ROAD_CONDITION_NL,CD_BUILD_UP_AREA,TX_BUILD_UP_AREA_FR,TX_BUILD_UP_AREA_NL,CD_LIGHT_CONDITION,TX_LIGHT_CONDITION_FR,TX_LIGHT_CONDITION_NL,CD_ROAD_TYPE,CD_ROAD_TYPE_FR,CD_ROAD_TYPE_NL,CD_CLASS_ACCIDENTS,TX_CLASS_ACCIDENTS_FR,TX_CLASS_ACCIDENTS_NL,CD_ROAD_USR_TYPE1,TX_ROAD_USR_TYPE1_FR,TX_ROAD_USR_TYPE1_NL,CD_ROAD_USR_TYPE2,TX_ROAD_USR_TYPE2_FR,TX_ROAD_USR_TYPE2_NL,CD_COLLISION_TYPE,TX_COLLISON_TYPE_FR,TX_COLLISION_TYPE_NL,CD_OBSTACLES,TX_OBSTACLES_FR,TX_OBSTACLES_NL,LAT,LON
2024,06,11,34040,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Waregem,Waregem, 84591.178180,175149.179483,2,Hors carrefour,Buiten Kruispunt,2,Pluie,Regenval,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,99,inconnu,onbekend,9,Autre ou inconnu,Andere of onbekend,50.883025,3.439248
2024,06,05,34002,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Anzegem,Anzegem, 86973.937723,168029.983381,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,03,Bicyclette,Fiets,A,Entre 2 conducteurs: Flanc contre flanc,Tussen 2 bestuurders: Flank tegen flank,0,Pas d’obstacle,Geen hindernis,50.819294,3.474323
2024,06,17,34040,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Waregem,Waregem, 77111.360674,173531.262558,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,1,Collision en chaîne (3 conducteurs ou plus),Kettingbotsing (3 bestuurders of meer),0,Pas d’obstacle,Geen hindernis,50.867593,3.333289
2024,06,14,34002,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Anzegem,Anzegem, 87561.926738,170768.738250,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,3,Avec blessé(s) grave(s),met zwaargewonden,03,Bicyclette,Fiets,03,Bicyclette,Fiets,A,Entre 2 conducteurs: Flanc contre flanc,Tussen 2 bestuurders: Flank tegen flank,0,Pas d’obstacle,Geen hindernis,50.843976,3.482203
2024,06,02,34042,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Zwevegem,Zwevegem, 78547.236700,167560.294484,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,4,Nuit, pas d'éclairage public présent,Nacht, geen openbare verlichting aanwezig,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,10,usager seul,één bestuurder, geen hindernis,50.8141,3.354842
2024,06,01,34040,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Waregem,Waregem, 80795.560103,176702.911638,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,03,Bicyclette,Fiets,1,Collision en chaîne (3 conducteurs ou plus),Kettingbotsing (3 bestuurders of meer),0,50.896551,3.385024
2024,06,21,34040,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Waregem,Waregem, 78897.576510,174834.641371,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,05,Camionnette,Lichte vrachtauto,09,Voiture,personenauto,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,50.879529,3.358409
2024,06,22,34040,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Waregem,Waregem, 83485.023761,174641.501259,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,03,Bicyclette,Fiets,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,50.878336,3.423623
2024,06,18,34042,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Zwevegem,Zwevegem, 79035.501833,167659.637977,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,2,Entre 2 conducteurs: Collision frontale,Tussen 2 bestuurders: Frontale botsing,50.815052,3.36175
2024,06,11,34040,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Waregem,Waregem, 84588.940754,175604.778252,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,03,Bicyclette,Fiets,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,50.88712,3.439136
2024,06,18,34042,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Zwevegem,Zwevegem, 80343.421710,163668.565254,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,03,Bicyclette,Fiets,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,50.779335,3.38106
2024,06,08,34040,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Waregem,Waregem, 83807.747153,175248.335563,1,Carrefour,Op Kruispunt,9,Inconnues, indéterminées,Onbekend,9,Inconnu, indéterminé,Onbekend,9,inconnu,onbekend,9,Inconnu, indéterminé,Onbekend,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,08,Piéton,Voetganger,5,Avec un piéton,Met een voetganger,50.883827,3.428099
2024,06,00,34040,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Waregem,Waregem, 84490.469235,176646.212167,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,04,Camion,Vrachtwagen,3,Entre 2 conducteurs: Par l'arrière,Tussen 2 bestuurders: Langs achteren,0,50.89647,3.437551
2024,06,14,34040,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Waregem,Waregem, 84995.439808,173036.997043,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,04,Camion,Vrachtwagen,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,50.864084,3.445366
2024,06,07,34003,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Avelgem,Avelgem, 88914.980519,165309.469638,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,03,Bicyclette,Fiets,A,Entre 2 conducteurs: Flanc contre flanc,Tussen 2 bestuurders: Flank tegen flank,0,Pas d’obstacle,Geen hindernis,50.795047,3.502317
2024,06,17,34003,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Avelgem,Avelgem, 87972.649117,165019.807594,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,1,Collision en chaîne (3 conducteurs ou plus),Kettingbotsing (3 bestuurders of meer),50.792343,3.489001
2024,06,15,34013,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Harelbeke,Harelbeke, 74161.245135,173265.026635,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,99,inconnu,onbekend,9,Autre ou inconnu,Andere of onbekend,-3,Présence d'obstacle non mentionnée,Geen vermelding van de aanwezigheid van een hindernis,50.864823,3.29144
2024,06,14,34013,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Harelbeke,Harelbeke, 76881.191172,169727.774996,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,10,usager seul,één bestuurder, geen hindernis,8,Un seul usager, pas d'obstacle (chute incl.),Eén bestuurder, geen hindernis (incl. val),50.833376,3.330774
2024,06,00,34013,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Harelbeke,Harelbeke, 74580.515725,171114.206281,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,5,Nuit, éclairage public présent, mais pas allumé,Nacht, openb. verlicht. aanw., maar niet ontstoken,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,10,usager seul,één bestuurder, geen hindernis,8,50.845544,3.297835
2024,06,18,34009,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Deerlijk,Deerlijk, 78554.371115,172559.109741,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,09,Voiture,personenauto,A,Entre 2 conducteurs: Flanc contre flanc,Tussen 2 bestuurders: Flank tegen flank,0,Pas d’obstacle,Geen hindernis,50.859033,3.353974
2024,06,16,34013,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Harelbeke,Harelbeke, 76203.511705,173876.511994,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,10,usager seul,één bestuurder, geen hindernis,8,Un seul usager, pas d'obstacle (chute incl.),Eén bestuurder, geen hindernis (incl. val),50.870582,3.320324
2024,06,16,34013,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Harelbeke,Harelbeke,,,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,3,Avec blessé(s) grave(s),met zwaargewonden,09,Voiture,personenauto,03,Bicyclette,Fiets,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,,
2024,06,15,34013,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Harelbeke,Harelbeke, 76203.511705,173876.511994,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,3,Avec blessé(s) grave(s),met zwaargewonden,03,Bicyclette,Fiets,10,usager seul,één bestuurder, geen hindernis,8,Un seul usager, pas d'obstacle (chute incl.),Eén bestuurder, geen hindernis (incl. val),50.870582,3.320324
2024,06,19,38002,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Alveringem,Alveringem, 36172.453760,191453.182284,1,Carrefour,Op Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),51.02209,2.746297
2024,06,03,38025,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Furnes,Veurne, 37662.239747,197171.080260,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,4,Nuit, pas d'éclairage public présent,Nacht, geen openbare verlichting aanwezig,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,11,usager/obstacle,een weggebruiker tegen een hindernis,7,Usager contre obstacle situé hors chaussée,Weggebruiker tegen hindernis buiten rijbaan,63,51.073767,2.765767
2024,06,02,38025,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Furnes,Veurne, 34944.016848,194704.458626,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,4,Nuit, pas d'éclairage public présent,Nacht, geen openbare verlichting aanwezig,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,10,usager seul,één bestuurder, geen hindernis,8,Un seul usager, pas d'obstacle (chute incl.),51.051066,2.72777
2024,06,23,38002,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Alveringem,Alveringem, 27565.680347,186475.072889,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,4,Nuit, pas d'éclairage public présent,Nacht, geen openbare verlichting aanwezig,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,11,usager/obstacle,een weggebruiker tegen een hindernis,7,Usager contre obstacle situé hors chaussée,Weggebruiker tegen hindernis buiten rijbaan,61,50.9756,2.625328
2024,06,09,38025,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Furnes,Veurne, 30108.024522,197481.317020,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,10,usager seul,één bestuurder, geen hindernis,8,Un seul usager, pas d'obstacle (chute incl.),Eén bestuurder, geen hindernis (incl. val),51.07504,2.657908
2024,06,09,32030,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Lo-Reninge,Lo-Reninge, 38284.730752,184830.001290,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,3,Avec blessé(s) grave(s),met zwaargewonden,09,Voiture,personenauto,05,Camionnette,Lichte vrachtauto,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,50.962978,2.778416
2024,06,19,38025,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Furnes,Veurne, 31909.780921,194607.771401,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,2,Aube, crépuscule,Dageraad - schemering,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,06,Cyclomoteur,Bromfiets,10,usager seul,één bestuurder, geen hindernis,8,Un seul usager, pas d'obstacle (chute incl.),Eén bestuurder,51.049587,2.68454
2024,06,12,38025,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Furnes,Veurne, 29220.217725,195712.404237,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,10,usager seul,één bestuurder, geen hindernis,8,Un seul usager, pas d'obstacle (chute incl.),Eén bestuurder, geen hindernis (incl. val),51.058959,2.645829
2024,06,13,38025,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Furnes,Veurne, 32669.044913,197186.571691,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,05,Camionnette,Lichte vrachtauto,07,Motocyclette,Motorfiets,3,Entre 2 conducteurs: Par l'arrière,Tussen 2 bestuurders: Langs achteren,0,Pas d’obstacle,Geen hindernis,51.072916,2.694536
2024,06,12,38025,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Furnes,Veurne, 32320.490175,197198.059854,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,03,Bicyclette,Fiets,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,51.072948,2.68956
2024,06,15,38025,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Furnes,Veurne, 30425.995154,197195.767147,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,10,usager seul,één bestuurder, geen hindernis,8,Un seul usager, pas d'obstacle (chute incl.),Eén bestuurder, geen hindernis (incl. val),51.07254,2.662537
2024,06,16,32003,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Dixmude,Diksmuide, 44441.294723,192354.483278,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,03,Bicyclette,Fiets,3,Entre 2 conducteurs: Par l'arrière,Tussen 2 bestuurders: Langs achteren,0,Pas d’obstacle,Geen hindernis,51.031755,2.863865
2024,06,10,32010,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Koekelare,Koekelare, 52680.998983,198992.241425,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,04,Camion,Vrachtwagen,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,51.092852,2.979535
2024,06,15,32003,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Dixmude,Diksmuide, 38699.468541,190561.311985,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,3,Avec blessé(s) grave(s),met zwaargewonden,09,Voiture,personenauto,11,usager/obstacle,een weggebruiker tegen een hindernis,7,Usager contre obstacle situé hors chaussée,Weggebruiker tegen hindernis buiten rijbaan,59,Hors chaussée: Arbre,Buiten de rijbaan: Boom,51.014565,2.782577
2024,06,02,32003,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Dixmude,Diksmuide, 47264.247958,192273.813912,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,4,Nuit, pas d'éclairage public présent,Nacht, geen openbare verlichting aanwezig,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,05,Camionnette,Lichte vrachtauto,11,usager/obstacle,een weggebruiker tegen een hindernis,7,Usager contre obstacle situé hors chaussée,Weggebruiker tegen hindernis buiten rijbaan,59,51.031537,2.904122
2024,06,18,32011,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Kortemark,Kortemark, 53002.089735,190833.423246,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,51.01958,2.986285
2024,06,19,32003,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Dixmude,Diksmuide, 42112.099118,194261.412615,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,10,usager seul,één bestuurder, geen hindernis,8,Un seul usager, pas d'obstacle (chute incl.),Eén bestuurder, geen hindernis (incl. val),51.048463,2.830105
